KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Выгар               ;;;     ;;;     ;      ;         ;   ;      ;    ;09.01.19; Лагойскі р-н         ; вежа 70м?                          *карта пакрыцця* ; 54.589157; 27.627159;Y*

$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ;   1 ;123 ;    ; 113 ; 3500 ;123456789;113; 5001 ;123 ;20.02.07; Чапаева 86           ; Жодзінская ЦЭЦ, кацельны цэх №3, труба               ; 54.190600; 28.490400;G
$;V;R  ;MIO; Барысаў             ;             ;     ;   1 ;    ;    ; 113 ; 4500 ;123      ;   ;      ;    ;08.07.19; Чапаева 86           ; Жодзінская ЦЭЦ, кацельны цэх №3, труба               ; 54.190600; 28.490400;G
$;V;R  ;MIO; Дзяржынск           ; DZERZHINSK  ; 111 ;   2 ;123 ;    ; 111 ; 3595 ;123456789;111; 1002 ;1234;24.09.06; Фаміных              ; труба недабудаванай кацельні                         ; 53.6848  ; 27.1669  ;G
$;V;R  ;MIO; Дзяржынск           ;             ;     ;   2 ;    ;    ; 111 ; 2595 ;1  4  7  ;111; 1002 ;56 8;12.01.23; Фаміных              ; труба недабудаванай кацельні                         ; 53.6848  ; 27.1669  ;G
$;V;R  ;MIO; Дзяржынск           ;             ;     ;   2 ;    ;    ; 111 ; 4595 ;1234     ;   ;      ;    ;15.06.19; Фаміных              ; труба недабудаванай кацельні                         ; 53.6848  ; 27.1669  ;G
$;V;R  ;MIO; Стоўбцы             ; STOLBCY     ; 111 ;   3 ;1234;5   ; 111 ; 3740 ;123456789;111; 5003 ;1234;17.10.06; Машынабудаўнікоў 1   ; філіял "Менскі маторны завод", труба                 ; 53.500243; 26.761543;G
$;V;R  ;MIO; Стоўбцы             ;             ;     ;   3 ;    ;    ; 111 ; 4740 ;123      ;   ;      ;    ;14.08.19; Машынабудаўнікоў 1   ; філіял "Менскі маторны завод", труба                 ; 53.500243; 26.761543;G
$;V;R  ;MIO; Крупкі              ; KRUPKI      ; 113 ;   4 ;123 ;    ; 113 ; 3817 ;123456789;113; 5004 ;1234;15.06.08; Крупскі р-н          ; М1, РТПС                                             ; 54.309095; 29.083659;G
$;V;R  ;MIO; Крупкі              ;             ;     ;   4 ;    ;    ; 113 ; 4817 ;  3      ;113; 5004 ;  78;26.06.19; Крупскі р-н          ; М1, РТПС                                             ; 54.309095; 29.083659;G
$;V;R  ;MIO; Нясвіж              ; NESVIZH     ; 111 ;   8 ;123 ;    ; 111 ; 3609 ;123456789;111; 5008 ;123 ;08.07.06; Гейсіка 1            ; ЖЭУ РУП "Нясвіжскі ЖКГ", мачта                       ; 53.222830; 26.681700;G
$;V;R  ;MIO; Нясвіж              ;             ;     ;   8 ;    ;    ; 111 ; 4609 ;123      ;   ;      ;    ;08.07.06; Гейсіка 1            ; ЖЭУ РУП "Нясвіжскі ЖКГ", мачта                       ; 53.222830; 26.681700;G
$;V;R  ;MIO; Жодзіна             ; ZHODINO     ; 113 ;   9 ;123 ;    ; 113 ; 3547 ;123456789;113; 5009 ;123 ;05.04.15; Станцыйная 1         ; Жодзінская ЦЭЦ, самая высокая труба                  ; 54.093509; 28.350609;G
$;V;R  ;MIO; Жодзіна             ;             ;     ;   9 ;    ;    ; 113 ; 1701 ;1  4  7  ;113; 5009 ;   4;31.01.21; Станцыйная 1         ; Жодзінская ЦЭЦ, самая высокая труба                  ; 54.093509; 28.350609;G
$;V;R  ;MIO; Жодзіна             ;             ;     ;   9 ;    ;    ; 113 ; 4547 ;123      ;113; 5009 ;  6 ;08.07.19; Станцыйная 1         ; Жодзінская ЦЭЦ, самая высокая труба                  ; 54.093509; 28.350609;G
$;V;R  ;MIO; Арэшнікі            ; ORESHNIKI   ; 112 ;  10 ;123 ;  6 ; 112 ; 3710 ;123456789;112; 5010 ;123 ;09.08.08; Смалевіцкі р-н       ; М2, РТПС                                             ; 53.977171; 27.950583;G
$;V;R  ;MIO; Арэшнікі            ; ORESHNIKI   ; 112 ;  10 ;   4;   7; 112 ; 1710 ;1  4  7  ;112; 5010 ;   4;21.05.18; Смалевіцкі р-н       ; М2, РТПС                                             ; 53.977171; 27.950583;G
$;V;R  ;MIO; Арэшнікі            ;             ;     ;  10 ;    ;    ; 112 ; 4710 ;1234     ;112; 5010 ;5678;09.06.19; Смалевіцкі р-н       ; М2, РТПС                                             ; 53.977171; 27.950583;G
$;V;R  ;MIO; Раўбічы             ; RAUBICHI    ; 116 ;  11 ;123 ;4   ; 116 ;  532 ;123456789;116; 5011 ;123 ;22.02.07; Менскі р-н           ; СК, высокі трамплін                                  ; 54.059499; 27.738074;G
$;V;R  ;MIO; Раўбічы             ; RAUBICHI    ; 116 ;  11 ;   7;    ; 116 ; 5321 ;1  4     ;116; 5011 ;  7 ;13.09.15; Менскі р-н           ; СК, высокі трамплін                                  ; 54.059499; 27.738074;G
$;V;R  ;MIO; Раўбічы             ;             ;     ;  11 ;    ;    ; 116 ; 1532 ;123      ;   ;      ;    ;25.05.19; Менскі р-н           ; СК, высокі трамплін                                  ; 54.059499; 27.738074;G
$;V;R  ;MIO; Глебкавічы          ; GLEBKOVICHI ; 112 ;  13 ;1237;    ; 112 ; 3622 ;123456789;112; 5013 ;123 ;22.03.08; Смалевіцкі р-н       ; вежа 70м, каля могілак                               ; 53.918213; 27.851910;G
$;V;R  ;MIO; Глебкавічы          ;             ;     ;  13 ;    ;    ; 112 ; 4622 ;1        ;112; 5113 ; 5  ;21.08.19; Смалевіцкі р-н       ; вежа 70м, каля могілак                               ; 53.918213; 27.851910;G
$;V;R  ;MIO; Беразіно            ; BEREZINO    ; 112 ;  14 ;123 ;    ; 112 ; 3763 ;123456789;112; 5014 ;123 ;18.09.06; Кастрычніцкая 16     ; РУПС, мачта                                          ; 53.834160; 28.994240;G
$;V;R  ;MIO; Беразіно            ;             ;     ;  14 ;    ;    ; 112 ; 4763 ;123      ;   ;      ;    ;15.01.21; Кастрычніцкая 16     ; РУПС, мачта                                          ; 53.834160; 28.994240;G
$;V;R  ;MIO; Шаршуны             ; SHERSHUNY   ; 116 ;  15 ;123 ;    ; 116 ; 3839 ;       8 ;   ;      ;    ;02.06.08; Менскі р-н           ; база "Слаўнафта-Агра", вежа 40м                      ; 54.192080; 27.353940;G
$;V;R  ;MIO; Шаршуны             ;             ;     ;  15 ;    ;    ; 116 ; 4839 ; 2       ;   ;      ;    ;10.05.22; Менскі р-н           ; база "Слаўнафта-Агра", вежа 40м                      ; 54.192080; 27.353940;G
$;V;R  ;MIO; Любань              ;             ; 117 ;  15 ;123 ;4   ; 117 ; 3600 ;1234567  ;117; 5872 ;  3 ;01.06.15; Баравіка 15          ; райаграсэрвіс, мачта                                 ; 52.807101; 27.997371;G
$;V;R  ;MIO; Бараўляны           ; BOROVLYANY  ; 116 ;  16 ;123 ;4 6 ; 116 ; 3513;1234567890;116; 5016 ;123 ;31.08.06; Фрунзенская 1А       ; дзіцячая паліклініка, мачта                          ; 53.995759; 27.679334;G
$;V;R  ;MIO; Бараўляны           ;             ;     ;  16 ;    ;    ; 116 ; 4513;1234567890;   ;      ;    ;25.05.19; Фрунзенская 1А       ; дзіцячая паліклініка, мачта                          ; 53.995759; 27.679334;G
$;V;R  ;MIO; Лагойск             ; LOGOJSK     ; 116 ;  18 ;123 ;4   ; 116 ; 3597 ;123456789;116; 5018 ;123 ;03.04.05; Завадская            ; вежа 40м                                             ; 54.195469; 27.849434;G
$;V;R  ;MIO; Лагойск             ;             ;     ;  18 ;    ;    ; 116 ; 4597 ; 23      ;116; 5018 ;56  ;25.03.21; Завадская            ; вежа 40м                                             ; 54.195469; 27.849434;G
$;V;R  ;MIO; Валяр'янава         ;             ; 108 ;  19 ;1   ;    ; 108 ; 1167 ;1  4  7  ;108; 2167 ;1   ;25.05.15; Менскі р-н           ; Лясная 1А, база "Еўраапт"                            ; 53.964562; 27.673390;G
$;V;R  ;MIO; Пагост 2-гі         ; POGOST 2    ; 117 ;  19 ;123 ;    ; 117 ; 3073 ;1 3 56   ;   ;      ;    ;07.07.16; Салігорскі р-н       ; апорная мачта                                        ; 52.859740; 27.621370;*
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ;  20 ;123 ;    ; 113 ; 3501 ;123456789;113; 5020 ;123 ;27.02.07;Палка Нармандыя-Нёман 1А;ААТ "БЗА", труба                                    ; 54.239235; 28.508450;G
$;V;R  ;MIO; Барысаў             ;             ;     ;  20 ;    ;    ; 113 ; 4501 ;123      ;   ;      ;    ;08.07.19;Палка Нармандыя-Нёман 1А;ААТ "БЗА", труба                                    ; 54.239235; 28.508450;G
$;V;R  ;MIO; Пціч                ; PTICH'      ; 112 ;  21 ;123 ;    ; 112 ; 3788 ;123456789;112; 5021 ;123 ;04.05.12; Менскі р-н           ; Р1, 16 км, мачта                                     ; 53.795067; 27.376455;G
$;V;R  ;MIO; Пціч                ;             ;     ;  21 ;    ;    ; 112 ; 4788 ;1 3      ;112; 5021 ;456 ;08.05.22; Менскі р-н           ; Р1, 16 км, мачта                                     ; 53.795067; 27.376455;G
$;V;R  ;MIO; Радашковічы         ;RADOSHKOVICHI; 115 ;  22 ;123 ; 5  ; 115 ; 3658 ;123456789;115; 5022 ;123 ;16.03.08; Маладзечанскі р-н    ; Палявая 20/3, РТПЦ "Радашковічы"                     ; 54.158370; 27.256460;G
$;V;R  ;MIO; Радашковічы         ;             ;     ;  22 ;    ;    ; 115 ; 4658 ;123      ;115; 5022 ; 56 ;05.09.19; Маладзечанскі р-н    ; Палявая 20/3, РТПЦ "Радашковічы"                     ; 54.158370; 27.256460;G
$;V;R  ;MIO; Астрашыцкі Гарадок  ;             ; 116 ;  23 ;1   ;    ;     ;      ;         ;   ;      ;    ;02.08.05; Менскі р-н           ; дзіцячы санаторыя Азёрны                             ; 54.076897; 27.675197;*
$;V;R  ;MIO; Наваселле           ; NOVOSEL'E   ; 116 ;  24 ;123 ;4 6 ; 116 ; 3577 ;123456789;116; 5024 ;123 ;03.08.14; Менскі р-н           ; М6, РТПС                                             ; 53.911914; 27.182442;G
$;V;R  ;MIO; Наваселле           ;             ;     ;  24 ;    ;    ; 116 ; 4577 ;123      ;116; 5024 ;456 ;26.05.19; Менскі р-н           ; М6, РТПС                                             ; 53.911914; 27.182442;G
$;V;R  ;MIO; Рудзенск            ; RUDENSK     ; 111 ;  25 ;123 ;456 ; 111 ; 3865 ;123456789;111; 5025 ;123 ;31.10.06; Пухавіцкі р-н        ; Менская ЦЭЦ-5, труба                                 ; 53.610420; 27.953550;G
$;V;R  ;MIO; Рудзенск            ;             ;     ;  25 ;    ;    ; 111 ; 4865 ;123      ;111; 5025 ;  6 ;14.07.19; Пухавіцкі р-н        ; Менская ЦЭЦ-5, труба                                 ; 53.610420; 27.953550;G
$;V;R  ;MIO; Мар'іна Горка       ;MAR'INA GORKA; 111 ;  26 ;123 ;456 ; 111 ; 3571 ;123456789;111; 5026 ;123 ;07.01.07; Пухавіцкі р-н        ; Савецкая 15, Дом культуры, мачта                     ; 53.512259; 28.148236;G
$;V;R  ;MIO; Мар'іна Горка       ;             ;     ;  26 ;    ;    ; 111 ; 4571 ;123      ;111; 5026 ;45  ;11.05.19; Пухавіцкі р-н        ; Савецкая 15, Дом культуры, мачта                     ; 53.512259; 28.148236;G
$;V;R  ;MIO; Чэрвень             ; CHERVEN'    ; 112 ;  27 ;123 ;456 ; 112 ; 3683 ;123456789;112; 5027 ;123 ;18.09.06; Зеневіча 55          ; Чэрвенскі РЭС, тэхналагічная вежа                    ; 53.723076; 28.416008;Y
$;V;R  ;MIO; Чэрвень             ;             ;     ;  27 ;    ;    ; 112 ; 4683 ;123      ;112; 5027 ;  6 ;15.01.21; Зеневіча 55          ; Чэрвенскі РЭС, тэхналагічная вежа                    ; 53.723076; 28.416008;Y
$;V;R  ;MIO; Раўбічы             ;             ; 116 ;  28 ;12  ;    ;     ;      ;         ;116; 5028 ;1   ;23.08.16; Менскі р-н           ; СК, мачта асвятлення 20м                             ; 54.063559; 27.735416;G
$;V;R  ;MIO; Слуцк               ; SLUCK       ; 144 ;  28 ;123 ;    ; 144 ; 3738 ;123      ;   ;      ;    ;17.08.08; Камсамольская        ; Слуцкая мініЦЭЦ №1, труба                            ; 53.024784; 27.558610;G
$;V;R  ;MIO; Вілейка             ; VILEJKA     ; 115 ;  29 ;123 ;    ; 115 ; 3586 ;123456789;115; 5029 ;123 ;28.07.06; Чапаева 26           ; ААТ "Зеніт-БелОМА", мачта                            ; 54.485805; 26.896880;G
$;V;R  ;MIO; Вілейка             ;             ;     ;  29 ;    ;    ; 115 ; 4586 ;12       ;   ;      ;    ;18.08.19; Чапаева 26           ; ААТ "Зеніт-БелОМА", мачта                            ; 54.485805; 26.896880;G
$;V;R  ;MIO; Пятрышкі            ; PETRISHKI   ; 116 ;  30 ;1237;    ; 116 ; 3581 ;123456789;116; 5030 ;1234;01.07.15; Менскі р-н           ; вежа 70м                                             ; 54.071238; 27.227565;G
$;V;R  ;MIO; Пятрышкі            ;             ;     ;  30 ;    ;    ; 116 ; 4581 ; 23 579  ;116; 5030 ;  6 ;25.05.19; Менскі р-н           ; вежа 70м                                             ; 54.071238; 27.227565;G
$;V;R  ;MIO; Маладзечна          ; MOLODECHNO  ; 115 ;  31 ;123 ;    ; 115 ; 3536 ;123456789;115; 5031 ;123 ;28.12.05; Цэнтральная пл. 3    ; гасцініца "Маладзечна", трубастойкі                  ; 54.306672; 26.837126;G
$;V;R  ;MIO; Маладзечна          ;             ;     ;  31 ;    ;    ; 115 ; 4536 ;123      ;115; 5031 ;  6 ;25.05.19; Цэнтральная пл. 3    ; гасцініца "Маладзечна", трубастойкі                  ; 54.306672; 26.837126;G
$;V;R  ;MIO; Менск (Азярцо)      ; MINSK       ; 103 ;  32 ;123 ; 5  ; 103 ; 3032 ;123456789;103; 5032 ;123 ;13.01.08; Мянькоўскі тракт 2   ; ГС Кальцо, слуп каля СТА Івека ў лесу                ; 53.851192; 27.419339;G
$;V;R  ;MIO; Менск (Азярцо)      ;             ;     ;  32 ;    ;    ; 103 ; 4032 ;12       ;   ;      ;    ;09.06.19; Мянькоўскі тракт 2   ; ГС Кальцо, слуп каля СТА Івека ў лесу                ; 53.851192; 27.419339;G
